id,baseMean,CK,RH,foldChange(RH/CK),log2FoldChange,pval,padj, 
107965557,274.592183130048,274.617896117189,274.566470142906,0.999812736260054,-0.000270189768121845,0.834257958025399,1, 
725337,719.13887621305,738.489311165037,699.788441261063,0.947594542915023,-0.0776582045955243,0.834268209974762,1, 
727140,415.388167531167,408.631193778555,422.145141283779,1.03307125767924,0.046939769744963,0.834322679245731,1, 
724628,338.563954267868,336.778380385259,340.349528150477,1.01060385099879,0.0152175826009275,0.834363026560216,1, 
409254,812.385921468212,811.164083397305,813.607759539119,1.0030125546629,0.00433966421185396,0.834378383022492,1, 
413495,126.131051306223,123.447332333266,128.814770279179,1.0434795782498,0.0614023660501776,0.834527646344087,1, 
726590,0.925993992659331,0.531771428873722,1.32021655644494,2.48267673808862,1.31189642473773,0.834582646449257,1, 
726151,401.801197331586,414.738002780075,388.864391883098,0.937614564559938,-0.0929331146587749,0.83459929452289,1, 
552772,170.494190325562,166.52324817393,174.465132477193,1.04769234560551,0.0672151323035514,0.834599854796539,1, 
724557,235.783159700553,239.124026001458,232.442293399647,0.972057460249646,-0.0408864979626408,0.834621548700505,1, 
552619,233.082828974524,228.600768593864,237.564889355185,1.03921299484888,0.0554913762052248,0.834637969259064,1, 
412870,193.81988360527,189.201472377581,198.438294832958,1.04882003474552,0.0687671495509705,0.834679404410671,1, 
724571,28.3515598863711,29.1164841300145,27.5866356427277,0.947457650434181,-0.077866635903414,0.834758827204516,1, 
725438,11.9340347898718,13.4650236316937,10.4030459480499,0.772597674731403,-0.372210759355471,0.835130548116029,1, 
725202,14641.8253892811,15044.0405640468,14239.6102145154,0.946528304938639,-0.0792824460275508,0.835158452088945,1, 
410621,885.323284341175,901.954180310072,868.692388372277,0.963122525884452,-0.0542087493197095,0.835318818627776,1, 
726367,7.67075564669395,6.2113448183722,9.1301664750157,1.46991782649227,0.55573550565637,0.835460422691803,1, 
102655238,83.2255512377234,85.4576088705994,80.9934936048473,0.947762225918213,-0.0774029329318953,0.835503476071175,1, 
100577640,72.8703880398282,68.7011033104313,77.0396727692251,1.1213746076408,0.16526830696123,0.835517205454307,1, 
410694,40.7662048453289,37.1201065596445,44.4123031310133,1.19644869714077,0.258758536477409,0.835544368272375,1, 
550799,3557.75737477411,3624.93764965861,3490.5770998896,0.962934383221278,-0.0544906023498264,0.835626148505972,1, 
413076,72.8942893268111,62.9809054146385,82.8076732389837,1.31480601451844,0.394849961086748,0.835660139211162,1, 
412309,206.754375404039,214.326313611649,199.182437196429,0.92934196384929,-0.105718541582874,0.835660614063712,1, 
406100,35.501964288812,37.2936986130045,33.7102299646195,0.903912221590825,-0.145745414751613,0.835810857420814,1, 
412589,252.61457023405,262.078026967695,243.151113500404,0.927781379895599,-0.108143202570969,0.835826860326188,1, 
413464,325.160940274908,327.659441100452,322.662439449364,0.984749404337915,-0.0221714557152144,0.835954826254921,1, 
551174,385.883741043104,397.94289853901,373.824583547197,0.939392523197775,-0.0901999839278325,0.835986694507859,1, 
