id,baseMean,CK,TH,foldChange(TH/CK),log2FoldChange,pval,padj, 
100577541,60.0768548126213,77.2482705021743,42.9054391230683,0.555422650166137,-0.848342083348065,0.492405446509934,1, 
726527,58.6380684215039,66.4476536212022,50.8284832218056,0.76494022665666,-0.386581076592096,0.49296529870144,1, 
551711,75.6298145540116,83.9584660814563,67.301163026567,0.801600674329514,-0.31904437271722,0.492970630317762,1, 
100577667,279.124488162059,243.356077781136,314.892898542983,1.29395945814915,0.371792416060374,0.49308354474308,1, 
408828,756.338510847748,826.136772003468,686.540249692027,0.831024925845021,-0.267036344902939,0.493087377796455,1, 
413739,1189.40257229016,1046.0979321161,1332.70721246422,1.27397939671705,0.349341945965883,0.493362576771615,1, 
551780,558.046468073249,605.738150067238,510.354786079259,0.842533669082273,-0.247193754886683,0.493400965772996,1, 
725036,104.255368611778,91.7902433326374,116.720493890918,1.27160022299904,0.34664517459229,0.493489078724514,1, 
408887,790.640803965851,703.893011628786,877.388596302917,1.24648004996195,0.317859792535563,0.493745975821419,1, 
725015,1984.67548074555,2166.39957098938,1802.95139050172,0.83223400458777,-0.26493885763677,0.494043190731979,1, 
100187709,305.574656426249,342.625410747087,268.523902105412,0.783724422306861,-0.351581640115514,0.494177031455388,1, 
725093,565.308371766064,475.195234290204,655.421509241925,1.37926785023618,0.463902651691284,0.494271302161856,1, 
725876,16.594180050441,13.8466957570175,19.3416643438645,1.39684331072719,0.48217019718611,0.494598295607099,1, 
411899,4494.30493066656,5149.03361058996,3839.57625074317,0.745688713867852,-0.423354588645628,0.494940528784283,1, 
552019,296.631578337098,267.625297341001,325.637859333195,1.21676785628481,0.283053946578214,0.4949464204003,1, 
726554,59.8364988114549,36.4707055297858,83.2022920931239,2.28134583316937,1.18988516387037,0.494960163154509,1, 
724300,1174.14007402318,1035.94190531659,1312.33824272976,1.26680679292407,0.341196508578835,0.495158924304211,1, 
724966,58.4248966236564,51.6667678460833,65.1830254012296,1.26160447263532,0.335259679887036,0.495282104503654,1, 
